Year,County,Ten-Year Age Groups Code,Gender,Race,Deaths,Population,Crude Rate,,,Ten-Year Age Groups Code
2015,"Santa Clara County, CA",1,Male,Asian or Pacific Islander,18,4130,Unreliable,,,1
2015,"Santa Clara County, CA",1,Male,White,21,7224,290.69767,,,1
2015,"Santa Clara County, CA",15-24,Female,White,22,68322,32.20046,,,15-24
2015,"Santa Clara County, CA",15-24,Male,Asian or Pacific Islander,23,40799,56.37393,,,15-24
2015,"Santa Clara County, CA",15-24,Male,White,59,73536,80.23281,,,15-24
2015,"Santa Clara County, CA",25-34,Female,White,29,73449,39.48318,,,25-34
2015,"Santa Clara County, CA",25-34,Male,Asian or Pacific Islander,15,60226,Unreliable,,,25-34
2015,"Santa Clara County, CA",25-34,Male,White,78,85142,91.61166,,,25-34
2015,"Santa Clara County, CA",35-44,Female,Asian or Pacific Islander,34,63676,53.39531,,,35-44
2015,"Santa Clara County, CA",35-44,Female,White,48,69646,68.91997,,,35-44
2015,"Santa Clara County, CA",35-44,Male,Asian or Pacific Islander,35,60164,58.17432,,,35-44
2015,"Santa Clara County, CA",35-44,Male,Black or African American,10,4801,Unreliable,,,35-44
2015,"Santa Clara County, CA",35-44,Male,White,112,77219,145.04202,,,35-44
2015,"Santa Clara County, CA",45-54,Female,Asian or Pacific Islander,62,53984,114.84884,,,45-54
2015,"Santa Clara County, CA",45-54,Female,Black or African American,10,3868,Unreliable,,,45-54
2015,"Santa Clara County, CA",45-54,Female,White,157,76140,206.19911,,,45-54
2015,"Santa Clara County, CA",45-54,Male,Asian or Pacific Islander,79,51263,154.10725,,,45-54
2015,"Santa Clara County, CA",45-54,Male,Black or African American,26,4383,593.201,,,45-54
2015,"Santa Clara County, CA",45-54,Male,White,262,82750,316.61631,,,45-54
2015,"Santa Clara County, CA",55-64,Female,Asian or Pacific Islander,92,40834,225.30244,,,55-64
2015,"Santa Clara County, CA",55-64,Female,Black or African American,29,3250,892.30769,,,55-64
2015,"Santa Clara County, CA",55-64,Female,White,278,66480,418.17088,,,55-64
2015,"Santa Clara County, CA",55-64,Male,Asian or Pacific Islander,144,35499,405.64523,,,55-64
2015,"Santa Clara County, CA",55-64,Male,Black or African American,35,3607,970.33546,,,55-64
2015,"Santa Clara County, CA",55-64,Male,White,529,69367,762.61046,,,55-64
2015,"Santa Clara County, CA",65-74,Female,Asian or Pacific Islander,165,24833,664.43845,,,65-74
2015,"Santa Clara County, CA",65-74,Female,Black or African American,14,1750,Unreliable,,,65-74
2015,"Santa Clara County, CA",65-74,Female,White,503,45010,1117.52944,,,65-74
2015,"Santa Clara County, CA",65-74,Male,Asian or Pacific Islander,221,20673,1069.02723,,,65-74
2015,"Santa Clara County, CA",65-74,Male,Black or African American,41,1601,2560.89944,,,65-74
2015,"Santa Clara County, CA",65-74,Male,White,603,39746,1517.1338,,,65-74
2015,"Santa Clara County, CA",75-84,Female,Asian or Pacific Islander,257,13063,1967.38881,,,75-84
2015,"Santa Clara County, CA",75-84,Female,Black or African American,33,854,3864.16862,,,75-84
2015,"Santa Clara County, CA",75-84,Female,White,860,25970,3311.51328,,,75-84
2015,"Santa Clara County, CA",75-84,Male,Asian or Pacific Islander,277,10403,2662.69345,,,75-84
2015,"Santa Clara County, CA",75-84,Male,Black or African American,26,612,4248.36601,,,75-84
2015,"Santa Clara County, CA",75-84,Male,White,870,20307,4284.23696,,,75-84
2015,"Santa Clara County, CA",85+,Female,Asian or Pacific Islander,472,5714,8260.41302,,,85+
2015,"Santa Clara County, CA",85+,Female,Black or African American,30,344,8720.93023,,,85+
2015,"Santa Clara County, CA",85+,Female,White,1792,14953,11984.21721,,,85+
2015,"Santa Clara County, CA",85+,Male,Asian or Pacific Islander,343,3784,9064.48203,,,85+
2015,"Santa Clara County, CA",85+,Male,Black or African American,24,180,13333.33333,,,85+
2015,"Santa Clara County, CA",85+,Male,White,1177,8401,14010.23688,,,85+
2015,"Santa Cruz County, CA",15-24,Male,White,13,21434,Unreliable,,,15-24
2015,"Santa Cruz County, CA",25-34,Male,White,27,15121,178.55962,,,25-34
2015,"Santa Cruz County, CA",35-44,Female,White,15,14167,Unreliable,,,35-44
2015,"Santa Cruz County, CA",35-44,Male,White,27,14674,183.99891,,,35-44
2015,"Santa Cruz County, CA",45-54,Female,White,33,16168,204.10688,,,45-54
2015,"Santa Cruz County, CA",45-54,Male,White,58,16166,358.77768,,,45-54
2015,"Santa Cruz County, CA",55-64,Female,White,94,17963,523.29789,,,55-64
2015,"Santa Cruz County, CA",55-64,Male,White,132,17309,762.60905,,,55-64
2015,"Santa Cruz County, CA",65-74,Female,White,126,11641,1082.38124,,,65-74
2015,"Santa Cruz County, CA",65-74,Male,White,173,11066,1563.34719,,,65-74
2015,"Santa Cruz County, CA",75-84,Female,White,150,4902,3059.97552,,,75-84
2015,"Santa Cruz County, CA",75-84,Male,White,169,3818,4426.40126,,,75-84
2015,"Santa Cruz County, CA",85+,Female,Asian or Pacific Islander,10,207,Unreliable,,,85+
2015,"Santa Cruz County, CA",85+,Female,White,405,3251,12457.70532,,,85+
2015,"Santa Cruz County, CA",85+,Male,White,232,1610,14409.93789,,,85+
2015,"Shasta County, CA",15-24,Male,White,16,9504,Unreliable,,,15-24
2015,"Shasta County, CA",25-34,Female,White,11,9885,Unreliable,,,25-34
2015,"Shasta County, CA",25-34,Male,White,21,9984,210.33654,,,25-34
2015,"Shasta County, CA",35-44,Female,White,15,8503,Unreliable,,,35-44
2015,"Shasta County, CA",35-44,Male,White,36,8457,425.68287,,,35-44
2015,"Shasta County, CA",45-54,Female,White,61,10839,562.78254,,,45-54
2015,"Shasta County, CA",45-54,Male,White,89,10159,876.07048,,,45-54
2015,"Shasta County, CA",55-64,Female,White,107,12990,823.71055,,,55-64
2015,"Shasta County, CA",55-64,Male,White,170,11818,1438.48367,,,55-64
2015,"Shasta County, CA",65-74,Female,American Indian or Alaska Native,14,226,Unreliable,,,65-74
2015,"Shasta County, CA",65-74,Female,White,193,10397,1856.3047,,,65-74
2015,"Shasta County, CA",65-74,Male,White,252,9607,2623.08733,,,65-74
2015,"Shasta County, CA",75-84,Female,White,228,5392,4228.48665,,,75-84
2015,"Shasta County, CA",75-84,Male,American Indian or Alaska Native,10,64,Unreliable,,,75-84
2015,"Shasta County, CA",75-84,Male,White,278,4550,6109.89011,,,75-84
2015,"Shasta County, CA",85+,Female,White,392,2616,14984.70948,,,85+
2015,"Shasta County, CA",85+,Male,White,261,1506,17330.67729,,,85+
2015,"Siskiyou County, CA",45-54,Female,White,12,2399,Unreliable,,,45-54
2015,"Siskiyou County, CA",45-54,Male,White,23,2291,1003.92842,,,45-54
2015,"Siskiyou County, CA",55-64,Female,White,28,3737,749.26412,,,55-64
2015,"Siskiyou County, CA",55-64,Male,White,54,3306,1633.39383,,,55-64
2015,"Siskiyou County, CA",65-74,Female,White,38,2885,1317.15771,,,65-74
2015,"Siskiyou County, CA",65-74,Male,White,72,3036,2371.5415,,,65-74
2015,"Siskiyou County, CA",75-84,Female,White,52,1345,3866.171,,,75-84
2015,"Siskiyou County, CA",75-84,Male,White,72,1247,5773.85726,,,75-84
2015,"Siskiyou County, CA",85+,Female,White,105,693,15151.51515,,,85+
2015,"Siskiyou County, CA",85+,Male,White,63,413,15254.23729,,,85+
2015,"Solano County, CA",1,Male,White,10,1697,Unreliable,,,1
2015,"Solano County, CA",15-24,Male,Black or African American,13,5978,Unreliable,,,15-24
2015,"Solano County, CA",15-24,Male,White,20,19038,105.05305,,,15-24
2015,"Solano County, CA",25-34,Male,Black or African American,12,5497,Unreliable,,,25-34
2015,"Solano County, CA",25-34,Male,White,36,20581,174.91861,,,25-34
2015,"Solano County, CA",35-44,Female,White,19,16212,Unreliable,,,35-44
2015,"Solano County, CA",35-44,Male,Black or African American,16,4437,Unreliable,,,35-44
2015,"Solano County, CA",35-44,Male,White,31,17033,181.99965,,,35-44
2015,"Solano County, CA",45-54,Female,Black or African American,16,4880,Unreliable,,,45-54
2015,"Solano County, CA",45-54,Female,White,49,18340,267.17557,,,45-54
2015,"Solano County, CA",45-54,Male,Asian or Pacific Islander,23,4928,466.72078,,,45-54
2015,"Solano County, CA",45-54,Male,Black or African American,33,5213,633.0328,,,45-54
2015,"Solano County, CA",45-54,Male,White,85,18839,451.19168,,,45-54
2015,"Solano County, CA",55-64,Female,Asian or Pacific Islander,24,6367,376.94362,,,55-64
2015,"Solano County, CA",55-64,Female,Black or African American,33,4864,678.45395,,,55-64
2015,"Solano County, CA",55-64,Female,White,91,18856,482.60501,,,55-64
2015,"Solano County, CA",55-64,Male,Asian or Pacific Islander,31,4909,631.49318,,,55-64
2015,"Solano County, CA",55-64,Male,Black or African American,67,4400,1522.72727,,,55-64
2015,"Solano County, CA",55-64,Male,White,205,18254,1123.04153,,,55-64
2015,"Solano County, CA",65-74,Female,Asian or Pacific Islander,39,4314,904.03338,,,65-74
2015,"Solano County, CA",65-74,Female,Black or African American,61,2742,2224.65354,,,65-74
2015,"Solano County, CA",65-74,Female,White,177,12540,1411.48325,,,65-74
2015,"Solano County, CA",65-74,Male,Asian or Pacific Islander,34,3166,1073.9103,,,65-74
2015,"Solano County, CA",65-74,Male,Black or African American,62,2277,2722.88098,,,65-74
2015,"Solano County, CA",65-74,Male,White,224,11805,1897.50106,,,65-74
2015,"Solano County, CA",75-84,Female,Asian or Pacific Islander,62,2238,2770.33065,,,75-84
2015,"Solano County, CA",75-84,Female,Black or African American,62,1235,5020.24291,,,75-84
2015,"Solano County, CA",75-84,Female,White,230,6120,3758.16993,,,75-84
2015,"Solano County, CA",75-84,Male,Asian or Pacific Islander,40,1290,3100.77519,,,75-84
2015,"Solano County, CA",75-84,Male,Black or African American,69,1010,6831.68317,,,75-84
2015,"Solano County, CA",75-84,Male,White,277,4942,5605.01821,,,75-84
2015,"Solano County, CA",85+,Female,Asian or Pacific Islander,68,982,6924.64358,,,85+
2015,"Solano County, CA",85+,Female,Black or African American,64,492,13008.13008,,,85+
2015,"Solano County, CA",85+,Female,White,451,3239,13924.05063,,,85+
2015,"Solano County, CA",85+,Male,Asian or Pacific Islander,54,466,11587.98283,,,85+
2015,"Solano County, CA",85+,Male,Black or African American,33,268,12313.43284,,,85+
2015,"Solano County, CA",85+,Male,White,259,1817,14254.26527,,,85+
2015,"Sonoma County, CA",1,Male,White,10,2229,Unreliable,,,1
2015,"Sonoma County, CA",15-24,Male,White,22,26978,81.54793,,,15-24
2015,"Sonoma County, CA",25-34,Female,White,13,27726,Unreliable,,,25-34
2015,"Sonoma County, CA",25-34,Male,White,36,29734,121.07352,,,25-34
2015,"Sonoma County, CA",35-44,Female,White,22,26234,83.86064,,,35-44
2015,"Sonoma County, CA",35-44,Male,White,46,27145,169.46031,,,35-44
2015,"Sonoma County, CA",45-54,Female,White,62,31263,198.3175,,,45-54
2015,"Sonoma County, CA",45-54,Male,White,117,30035,389.54553,,,45-54
2015,"Sonoma County, CA",55-64,Female,Asian or Pacific Islander,10,1987,Unreliable,,,55-64
2015,"Sonoma County, CA",55-64,Female,White,166,35660,465.50757,,,55-64
2015,"Sonoma County, CA",55-64,Male,Asian or Pacific Islander,13,1527,Unreliable,,,55-64
2015,"Sonoma County, CA",55-64,Male,White,277,32019,865.11134,,,55-64
2015,"Sonoma County, CA",65-74,Female,White,276,26543,1039.82218,,,65-74
2015,"Sonoma County, CA",65-74,Male,Asian or Pacific Islander,11,811,Unreliable,,,65-74
2015,"Sonoma County, CA",65-74,Male,Black or African American,12,351,Unreliable,,,65-74
2015,"Sonoma County, CA",65-74,Male,White,390,23353,1670.02098,,,65-74
2015,"Sonoma County, CA",75-84,Female,Asian or Pacific Islander,22,601,3660.56572,,,75-84
2015,"Sonoma County, CA",75-84,Female,White,425,11796,3602.91624,,,75-84
2015,"Sonoma County, CA",75-84,Male,Asian or Pacific Islander,19,331,Unreliable,,,75-84
2015,"Sonoma County, CA",75-84,Male,White,434,9136,4750.43783,,,75-84
2015,"Sonoma County, CA",85+,Female,Asian or Pacific Islander,19,288,Unreliable,,,85+
2015,"Sonoma County, CA",85+,Female,White,986,7686,12828.51939,,,85+
2015,"Sonoma County, CA",85+,Male,White,575,4011,14335.57716,,,85+
2015,"Stanislaus County, CA",1,Female,White,18,3167,Unreliable,,,1
2015,"Stanislaus County, CA",1,Male,White,16,3311,Unreliable,,,1
2015,"Stanislaus County, CA",15-24,Female,White,12,32356,Unreliable,,,15-24
2015,"Stanislaus County, CA",15-24,Male,White,42,33985,123.58393,,,15-24
2015,"Stanislaus County, CA",25-34,Female,White,23,31930,72.03257,,,25-34
2015,"Stanislaus County, CA",25-34,Male,White,60,32606,184.01521,,,25-34
2015,"Stanislaus County, CA",35-44,Female,White,42,28517,147.28057,,,35-44
2015,"Stanislaus County, CA",35-44,Male,White,66,28973,227.79829,,,35-44
2015,"Stanislaus County, CA",45-54,Female,White,107,29585,361.66977,,,45-54
2015,"Stanislaus County, CA",45-54,Male,Black or African American,11,1282,Unreliable,,,45-54
2015,"Stanislaus County, CA",45-54,Male,White,163,28831,565.36367,,,45-54
2015,"Stanislaus County, CA",55-64,Female,Asian or Pacific Islander,12,2353,Unreliable,,,55-64
2015,"Stanislaus County, CA",55-64,Female,White,234,26803,873.0366,,,55-64
2015,"Stanislaus County, CA",55-64,Male,Asian or Pacific Islander,18,2063,Unreliable,,,55-64
2015,"Stanislaus County, CA",55-64,Male,Black or African American,23,1055,2180.09479,,,55-64
2015,"Stanislaus County, CA",55-64,Male,White,344,25358,1356.57386,,,55-64
2015,"Stanislaus County, CA",65-74,Female,Asian or Pacific Islander,11,1484,Unreliable,,,65-74
2015,"Stanislaus County, CA",65-74,Female,Black or African American,14,592,Unreliable,,,65-74
2015,"Stanislaus County, CA",65-74,Female,White,323,18567,1739.64561,,,65-74
2015,"Stanislaus County, CA",65-74,Male,Asian or Pacific Islander,21,1260,1666.66667,,,65-74
2015,"Stanislaus County, CA",65-74,Male,Black or African American,18,498,Unreliable,,,65-74
2015,"Stanislaus County, CA",65-74,Male,White,406,15932,2548.3304,,,65-74
2015,"Stanislaus County, CA",75-84,Female,Asian or Pacific Islander,16,676,Unreliable,,,75-84
2015,"Stanislaus County, CA",75-84,Female,White,464,10230,4535.67937,,,75-84
2015,"Stanislaus County, CA",75-84,Male,Asian or Pacific Islander,23,537,4283.054,,,75-84
2015,"Stanislaus County, CA",75-84,Male,White,442,7665,5766.47097,,,75-84
2015,"Stanislaus County, CA",85+,Female,Asian or Pacific Islander,17,247,Unreliable,,,85+
2015,"Stanislaus County, CA",85+,Female,White,724,4984,14526.48475,,,85+
2015,"Stanislaus County, CA",85+,Male,Asian or Pacific Islander,18,149,Unreliable,,,85+
2015,"Stanislaus County, CA",85+,Male,White,457,2874,15901.18302,,,85+
2015,"Sutter County, CA",25-34,Male,White,12,4711,Unreliable,,,25-34
2015,"Sutter County, CA",45-54,Female,White,12,4705,Unreliable,,,45-54
2015,"Sutter County, CA",45-54,Male,White,26,4606,564.48111,,,45-54
2015,"Sutter County, CA",55-64,Female,White,43,4418,973.29108,,,55-64
2015,"Sutter County, CA",55-64,Male,White,68,4271,1592.13299,,,55-64
2015,"Sutter County, CA",65-74,Female,White,52,3314,1569.10078,,,65-74
2015,"Sutter County, CA",65-74,Male,Asian or Pacific Islander,10,663,Unreliable,,,65-74
2015,"Sutter County, CA",65-74,Male,White,84,2909,2887.59024,,,65-74
2015,"Sutter County, CA",75-84,Female,Asian or Pacific Islander,14,440,Unreliable,,,75-84
2015,"Sutter County, CA",75-84,Female,White,84,2014,4170.80437,,,75-84
2015,"Sutter County, CA",75-84,Male,Asian or Pacific Islander,14,418,Unreliable,,,75-84
2015,"Sutter County, CA",75-84,Male,White,84,1577,5326.56944,,,75-84
2015,"Sutter County, CA",85+,Female,Asian or Pacific Islander,12,148,Unreliable,,,85+
2015,"Sutter County, CA",85+,Female,White,130,930,13978.49462,,,85+
2015,"Sutter County, CA",85+,Male,Asian or Pacific Islander,15,114,Unreliable,,,85+
2015,"Sutter County, CA",85+,Male,White,87,519,16763.00578,,,85+
2015,"Tehama County, CA",35-44,Male,White,10,3312,Unreliable,,,35-44
2015,"Tehama County, CA",45-54,Female,White,16,3887,Unreliable,,,45-54
2015,"Tehama County, CA",45-54,Male,White,19,3747,Unreliable,,,45-54
2015,"Tehama County, CA",55-64,Female,White,28,4286,653.28978,,,55-64
2015,"Tehama County, CA",55-64,Male,White,43,4015,1070.98381,,,55-64
2015,"Tehama County, CA",65-74,Female,White,51,3273,1558.20348,,,65-74
2015,"Tehama County, CA",65-74,Male,White,68,3055,2225.85925,,,65-74
2015,"Tehama County, CA",75-84,Female,White,69,1740,3965.51724,,,75-84
2015,"Tehama County, CA",75-84,Male,White,88,1593,5524.16824,,,75-84
2015,"Tehama County, CA",85+,Female,White,100,795,12578.61635,,,85+
2015,"Tehama County, CA",85+,Male,White,75,484,15495.86777,,,85+
2015,"Trinity County, CA",55-64,Male,White,13,1182,Unreliable,,,55-64
2015,"Trinity County, CA",65-74,Female,White,16,865,Unreliable,,,65-74
2015,"Trinity County, CA",65-74,Male,White,33,1024,3222.65625,,,65-74
2015,"Trinity County, CA",75-84,Female,White,14,417,Unreliable,,,75-84
2015,"Trinity County, CA",75-84,Male,White,24,433,5542.72517,,,75-84
2015,"Trinity County, CA",85+,Female,White,24,149,16107.38255,,,85+
2015,"Trinity County, CA",85+,Male,White,22,131,16793.89313,,,85+
2015,"Tulare County, CA",1,Female,White,22,3318,663.05003,,,1
2015,"Tulare County, CA",1,Male,White,21,3483,602.92851,,,1
2015,"Tulare County, CA",15-24,Female,White,11,31272,Unreliable,,,15-24
2015,"Tulare County, CA",15-24,Male,White,55,32638,168.51523,,,15-24
2015,"Tulare County, CA",25-34,Female,White,15,28202,Unreliable,,,25-34
2015,"Tulare County, CA",25-34,Male,White,61,29085,209.7301,,,25-34
2015,"Tulare County, CA",35-44,Female,White,36,25102,143.41487,,,35-44
